Sex,Age,Year,5101,5103,5104,5105,5106,5107,5108,5109,5110,5111,5113,5114,5115,5116,5117,5118,5119,5120,5132,5133,5134
Female,49,2004,92364,25457,6583,34890,32912,38615,22720,23504,28357,26797,53502,25993,36749,28608,41102,11345,24494,34014,4417,4706,19881
Female,49,2005,86135,22190,5677,29368,26444,32378,18352,19767,24122,23578,44466,21352,30921,22649,32432,9627,19708,28314,4101,4105,17902
Female,49,2006,85828,20846,5837,29946,25669,31976,18408,19368,22586,23308,43438,19362,31499,22154,33247,9190,20043,24833,4122,4596,19211
Female,49,2007,78904,17694,5230,24096,23666,31255,17683,19985,19731,20381,39214,16771,24859,19792,27600,7455,18429,23131,4076,4397,17202
Female,49,2008,48076,10672,3958,16973,15146,17397,11093,11494,12184,11846,20149,8629,15949,13260,16251,4660,10867,13892,3313,3746,13393
Female,49,2009,44733,10738,4206,15947,12200,16496,8508,10771,12921,10373,17227,8734,14931,11689,16218,3675,10540,14185,2877,4108,13246
Female,49,2010,40081,6730,3441,9852,11109,15317,7562,9564,10079,7510,15093,7704,11636,8556,15163,3293,7574,10756,2333,3188,9812
Female,49,2011,81227,12425,6236,20888,27798,33747,16826,20779,18061,17556,29819,16177,24542,14402,28206,7014,16327,17041,3787,4811,20225
Female,49,2012,164845,26862,10476,43108,45297,51689,26509,31758,37792,37427,57482,33045,45970,31970,53558,15459,23979,31692,5810,6289,30629
Female,49,2013,147142,27243,10157,37287,35575,45915,22711,29603,35166,32353,53270,28400,40682,29538,47997,14907,23936,30168,5332,6544,30830
Female,49,2014,149052,25349,10320,38159,38561,45692,24654,29500,33676,33652,55898,29405,41289,29792,46094,14112,23688,28381,5871,7217,32913
Female,49,2015,157552,25901,10762,40502,36542,46633,23402,29155,35162,34707,52094,31487,43794,29450,49512,16224,25424,27848,6286,6702,33322
Female,49,2016,141921,21961,9600,36279,30084,40515,19796,25656,29759,30076,47904,27900,36984,25215,43727,13434,22104,24844,5601,7013,31136
Female,49,2017,188574,28168,12857,44469,37947,53361,28618,32222,37061,37342,64577,35289,46624,32266,53837,17175,28460,27862,7194,8112,38999
Female,49,2018,184041,25117,12643,38352,36373,47776,25912,27168,33057,35037,53476,32104,40320,29647,48462,16067,24139,24782,7180,7981,37951
Female,49,2019,205102,25998,14185,41539,39111,53025,25386,29362,34688,37084,60226,34906,43236,30999,54564,16598,26795,26294,6828,8330,38811
Female,49,2020,212298,27787,14298,43053,40677,53756,25748,26776,36020,36841,51911,35626,46024,28685,49246,17258,23408,24207,6924,8140,38575
Female,49,2021,200464,25875,15084,40290,36834,51741,24189,26049,32553,35504,52827,32922,43076,31006,52076,16391,25603,21435,6919,8360,38759
Female,49,2022,197384,22800,15432,40455,33579,49951,26620,23639,28755,33671,51289,30231,43607,31488,54139,15961,24401,18108,7433,8204,39396
Female,50,2000,71125,19751,7092,25281,23394,28479,14792,20107,23100,19061,36710,19937,26902,23722,34908,7294,18676,30587,3571,3836,16569
Female,50,2001,76950,20540,6269,27299,27232,30794,16127,21436,24391,18593,40056,18856,27444,24714,35636,7808,19738,32673,3381,3913,16087
Female,50,2002,95054,24991,7662,34901,36455,41645,21465,26161,30030,26874,54857,25946,34826,30359,44652,10788,27499,39453,4013,4247,19164
Female,50,2003,96581,24771,7027,36081,33916,39472,21476,25816,28793,26714,53167,25690,35942,28648,42424,11090,23389,37141,4494,4383,19828
Female,50,2004,95137,24876,7305,34749,30962,37713,20195,24625,28208,25913,51239,25061,35886,27597,41610,10453,24625,34752,4110,4663,20634
Female,50,2005,92712,25080,6500,34485,32786,38079,22450,23215,27835,26592,53166,25706,36293,28129,40327,11196,24056,33344,4352,4664,19653
Female,50,2006,86867,22096,5650,29316,26312,32226,18106,19653,23948,23512,44216,21235,30762,22138,32211,9549,19569,27972,4058,4094,17869
Female,50,2007,86465,20665,5825,29844,25541,31680,18158,19208,22375,23289,43192,19244,31254,21643,32981,9128,19794,24423,4078,4612,19212
Female,50,2008,79623,17354,5222,23939,23547,30929,17439,19794,19351,20262,38991,16621,24525,19325,27431,7441,18337,22657,4032,4389,17195
Female,50,2009,48264,10498,3909,16688,15069,17056,10938,11300,11952,11786,20033,8522,15584,12940,16038,4605,10791,13501,3277,3709,13241
Female,50,2010,45387,10546,4203,15855,12138,16486,8387,10780,12775,10367,17128,8673,14652,11399,16141,3664,10562,13953,2846,4128,13258
Female,50,2011,41569,6688,3424,9855,11136,15336,7538,9445,9941,7458,14999,7673,11605,8624,15195,3256,7449,10468,2285,3123,9708
Female,50,2012,84015,12390,6195,20937,27644,33838,16772,20548,17829,17474,29633,16134,24525,14516,28204,6964,16149,16532,3708,4712,20057
Female,50,2013,170220,26829,10386,43356,44991,51908,26425,31466,37383,37318,57121,33031,45995,32219,53644,15381,23745,30487,5686,6179,30431
Female,50,2014,152174,27221,10094,37514,35652,46155,22638,29309,34796,32280,52934,28408,40776,29767,48153,14821,23712,29015,5216,6446,30630
Female,50,2015,153856,25358,10248,38404,38226,45964,24576,29144,33319,33584,55542,29416,41418,30021,46258,14028,23402,27264,5740,7102,32682
Female,50,2016,162779,25965,10699,40860,36503,47054,23445,28874,34836,34731,51699,31586,43993,29748,49833,16166,25241,26750,6181,6618,33180
Female,50,2017,146389,22011,9542,36593,30067,40872,19832,25383,29450,30091,47538,28000,37192,25467,43923,13375,21891,23833,5506,6899,31003
Female,50,2018,193647,28140,12796,44783,37873,53718,28670,31796,36585,37312,64079,35389,46865,32586,53964,17083,28026,26588,7070,7994,38773
Female,50,2019,188814,25079,12585,38640,35926,48132,25959,26774,32630,35085,53061,32239,40531,29937,48581,16025,23775,23598,7053,7885,37816
Female,50,2020,209775,25840,14098,41681,38948,53297,25433,28741,34024,37028,59755,34968,43385,31300,54515,16478,26130,24875,6705,8180,38543
Female,50,2021,217279,27631,14230,43281,40475,54096,25652,26285,35374,36848,51123,35761,46240,28888,49279,17206,22955,22780,6821,8062,38483
Female,50,2022,204961,25617,14995,40405,36678,51964,24099,25434,31831,35439,52013,32971,43195,31224,51925,16291,24989,19958,6814,8243,38582
Female,51,2000,75670,18841,8731,27031,25717,35003,19437,23221,23782,21572,44746,22309,28413,28392,39683,7933,22818,31064,4034,4017,18725
Female,51,2001,71799,19634,7033,25113,23226,28402,14613,20121,22898,19019,36494,19902,26631,23370,34683,7260,18763,30276,3521,3825,16395
Female,51,2002,77221,20324,6220,27047,27129,30562,15943,21291,24078,18504,39809,18757,27128,24320,35192,7752,19522,32159,3334,3854,15811
Female,51,2003,95840,24677,7565,34679,36316,41400,21216,26072,29548,26681,54517,25859,34516,29868,44541,10741,27375,38881,3956,4226,18996
Female,51,2004,97117,24586,6968,35816,33786,39268,21224,25734,28491,26549,52836,25626,35646,28177,42043,10973,23249,36756,4429,4363,19602
Female,51,2005,96540,24732,7215,34655,30843,37718,19955,24599,27986,25979,50917,25091,35829,27136,41257,10484,24462,34460,4050,4614,20471
Female,51,2006,93060,24704,6417,34081,32659,37544,22181,22927,27313,26387,52830,25419,35838,27651,39553,11048,23617,32675,4287,4622,19424
Female,51,2007,87598,22002,5623,29265,26181,32075,17859,19539,23773,23447,43965,21117,30603,21627,31990,9470,19430,27630,4015,4083,17836
Female,51,2008,87102,20484,5814,29741,25413,31384,17907,19048,22164,23270,42946,19127,31009,21132,32715,9066,19545,24013,4034,4628,19213
Female,51,2009,80341,17014,5214,23783,23429,30603,17196,19603,18972,20143,38767,16472,24190,18857,27261,7426,18244,22184,3989,4381,17188
Female,51,2010,48452,10325,3861,16404,14993,16715,10783,11107,11721,11727,19918,8415,15220,12619,15825,4551,10715,13110,3241,3673,13089
Female,51,2011,47016,10470,4168,15782,12094,16450,8308,10581,12569,10270,16914,8608,14571,11352,16063,3611,10311,13475,2790,4031,13090
Female,51,2012,43057,6647,3406,9858,11162,15355,7514,9326,9803,7407,14906,7642,11574,8692,15226,3219,7324,10181,2238,3058,9603
Female,51,2013,86802,12354,6154,20987,27489,33929,16719,20317,17597,17391,29447,16090,24507,14629,28203,6914,15970,16024,3629,4612,19890
Female,51,2014,175596,26797,10296,43604,44684,52128,26341,31175,36975,37208,56760,33018,46020,32468,53731,15303,23511,29282,5562,6068,30232
Female,51,2015,157206,27198,10032,37742,35728,46395,22566,29015,34426,32207,52597,28415,40870,29996,48308,14734,23488,27862,5100,6348,30430
Female,51,2016,158660,25367,10176,38649,37890,46236,24497,28787,32962,33517,55187,29426,41547,30250,46423,13945,23117,26146,5610,6988,32452
Female,51,2017,168006,26029,10636,41218,36464,47475,23488,28593,34510,34755,51304,31685,44192,30045,50154,16108,25058,25652,6075,6533,33038
Female,51,2018,150857,22061,9484,36907,30050,41229,19869,25111,29141,30106,47172,28100,37400,25720,44119,13316,21678,22822,5410,6784,30870
Female,51,2019,198720,28112,12736,45096,37800,54076,28723,31370,36109,37282,63582,35488,47105,32905,54090,16991,27592,25315,6945,7876,38548
Female,51,2020,193586,25041,12527,38927,35479,48487,26007,26380,32203,35133,52646,32374,40742,30228,48701,15983,23411,22414,6926,7789,37682
Female,51,2021,214448,25682,14011,41823,38785,53569,25480,28120,33360,36972,59284,35030,43534,31601,54466,16358,25465,23456,6582,8030,38275
Female,51,2022,222260,27475,14161,43508,40272,54437,25557,25794,34728,36855,50335,35896,46456,29091,49313,17154,22502,21353,6718,7985,38391
Female,52,2000,57144,16330,7244,20710,18198,24917,14867,18132,20096,17081,38725,16808,21071,21631,33338,6310,19295,24608,3412,3682,16331
Female,52,2001,75540,18626,8615,26608,25531,34359,19201,22874,23406,21348,44482,22092,27858,27970,39222,7835,22664,30395,3979,3957,18458
Female,52,2002,72473,19517,6974,24945,23057,28325,14433,20135,22696,18976,36278,19866,26360,23018,34458,7225,18851,29965,3472,3813,16221
Female,52,2003,77492,20107,6172,26795,27025,30329,15758,21146,23765,18416,39562,18658,26812,23926,34749,7697,19305,31645,3286,3796,15536
Female,52,2004,96625,24363,7469,34456,36176,41154,20967,25983,29067,26488,54177,25772,34206,29376,44431,10695,27252,38308,3899,4206,18827
Female,52,2005,97653,24402,6909,35551,33656,39064,20972,25652,28190,26385,52504,25563,35349,27705,41662,10856,23108,36370,4364,4343,19377
Female,52,2006,97943,24587,7125,34561,30724,37724,19716,24573,27763,26046,50596,25121,35772,26674,40904,10514,24299,34169,3990,4565,20309
Female,52,2007,93407,24327,6333,33677,32533,37008,21911,22638,26792,26183,52494,25132,35382,27172,38778,10899,23178,32006,4222,4579,19195
Female,52,2008,88329,21907,5596,29213,26050,31923,17613,19425,23599,23382,43715,21000,30444,21116,31768,9392,19291,27289,3972,4072,17803
Female,52,2009,87740,20303,5803,29638,25285,31088,17657,18888,21954,23251,42700,19009,30763,20621,32449,9005,19295,23604,3991,4644,19213
Female,52,2010,81060,16674,5206,23626,23310,30277,16952,19412,18592,20024,38544,16322,23856,18390,27092,7412,18151,21710,3945,4373,17181
Female,52,2011,50119,10261,3837,16363,14762,16721,10682,10965,11565,11636,19669,8384,15159,12567,15761,4512,10532,12646,3178,3614,13002
Female,52,2012,48645,10393,4133,15710,12049,16415,8229,10383,12362,10173,16700,8542,14489,11305,15984,3559,10061,12996,2734,3935,12921
Female,52,2013,44544,6605,3389,9861,11188,15374,7490,9206,9665,7355,14812,7611,11543,8759,15258,3183,7199,9893,2190,2993,9499
Female,52,2014,89590,12319,6112,21037,27335,34020,16666,20086,17365,17309,29261,16047,24489,14742,28202,6864,15791,15515,3550,4513,19722
Female,52,2015,180972,26765,10206,43852,44377,52348,26256,30884,36567,37099,56399,33005,46044,32718,53818,15226,23276,28077,5438,5957,30033
Female,52,2016,162237,27176,9969,37970,35804,46635,22494,28721,34055,32134,52260,28422,40963,30224,48464,14648,23265,26709,4985,6249,30230
Female,52,2017,163464,25376,10104,38893,37554,46509,24418,28430,32605,33449,54832,29436,41677,30479,46588,13862,22832,25028,5480,6874,32221
Female,52,2018,173233,26094,10572,41575,36425,47896,23531,28313,34184,34779,50909,31783,44391,30343,50474,16050,24876,24554,5970,6448,32896
Female,52,2019,155325,22112,9427,37221,30034,41586,19905,24838,28833,30121,46806,28199,37609,25972,44315,13257,21465,21811,5314,6670,30737
Female,52,2020,203793,28085,12675,45410,37727,54433,28776,30945,35633,37252,63085,35588,47345,33225,54217,16899,27158,24041,6820,7758,38322
Female,52,2021,198358,25003,12469,39214,35032,48842,26055,25986,31776,35181,52231,32509,40953,30519,48821,15941,23047,21230,6799,7693,37548
Female,52,2022,219120,25525,13924,41965,38622,53840,25526,27499,32696,36915,58813,35093,43682,31902,54416,16238,24801,22037,6459,7879,38007
Female,53,2000,59537,15741,7033,21447,19130,24955,14228,17068,20103,17479,36288,17305,22100,21070,32179,7843,19723,23869,3959,3791,16745
Female,53,2001,57584,16125,7213,20579,18067,24738,14686,17993,19778,16990,38497,16736,20851,21310,33172,6306,19314,24245,3365,3650,16202
Female,53,2002,75410,18412,8499,26184,25346,33716,18965,22526,23030,21124,44219,21874,27304,27549,38761,7737,22511,29726,3923,3898,18190
Female,53,2003,73147,19400,6914,24777,22888,28248,14253,20149,22494,18934,36061,19831,26089,22665,34233,7191,18938,29653,3423,3801,16047
Female,53,2004,77763,19890,6123,26543,26922,30097,15573,21001,23451,18327,39315,18559,26496,23532,34305,7641,19088,31130,3239,3738,15260
Female,53,2005,97411,24048,7372,34233,36037,40908,20718,25894,28585,26295,53837,25685,33897,28885,44320,10648,27128,37736,3842,4185,18659
Female,53,2006,98189,24217,6850,35286,33527,38860,20720,25571,27888,26220,52172,25500,35053,27234,41281,10739,22968,35985,4299,4323,19151
Female,53,2007,99345,24443,7035,34467,30605,37729,19476,24546,27541,26113,50274,25152,35715,26212,40550,10544,24135,33877,3930,4517,20146
Female,53,2008,93755,23951,6250,33273,32406,36472,21641,22349,26270,25978,52158,24845,34927,26693,38003,10751,22739,31337,4158,4537,18966
Female,53,2009,89061,21813,5569,29162,25919,31771,17367,19310,23424,23316,43464,20882,30285,20606,31547,9313,19152,26947,3929,4061,17771
Female,53,2010,88377,20122,5792,29535,25157,30792,17407,18728,21743,23232,42454,18892,30518,20110,32183,8943,19046,23194,3947,4660,19214
Female,53,2011,83591,16550,5167,23560,23178,30221,16792,19125,18339,19874,38062,16186,23721,18314,26913,7344,17863,20919,3868,4284,17008
Female,53,2012,51785,10198,3813,16322,14532,16727,10580,10823,11409,11546,19420,8354,15098,12514,15697,4473,10349,12182,3114,3556,12915
Female,53,2013,50274,10317,4098,15638,12005,16379,8150,10184,12156,10075,16486,8476,14408,11257,15906,3506,9810,12518,2679,3838,12753
Female,53,2014,46032,6564,3372,9864,11215,15393,7466,9087,9527,7304,14719,7580,11512,8827,15289,3146,7074,9605,2143,2928,9394
Female,53,2015,92377,12283,6070,21086,27181,34112,16612,19856,17133,17226,29074,16003,24472,14856,28200,6814,15612,15007,3472,4414,19555
Female,53,2016,186347,26733,10117,44101,44070,52568,26172,30593,36159,36990,56038,32992,46069,32967,53904,15148,23042,26872,5315,5846,29834
Female,53,2017,167269,27154,9906,38197,35881,46875,22421,28427,33685,32061,51924,28430,41056,30453,48620,14562,23041,25556,4869,6151,30030
Female,53,2018,168269,25384,10032,39138,37218,46781,24339,28074,32248,33381,54476,29447,41806,30707,46753,13779,22547,23910,5349,6760,31990
Female,53,2019,178459,26158,10509,41932,36385,48317,23575,28032,33857,34803,50514,31882,44591,30640,50794,15993,24693,23457,5864,6364,32754
Female,53,2020,159793,22162,9369,37535,30017,41943,19942,24566,28524,30136,46440,28299,37817,26224,44511,13198,21252,20800,5219,6555,30604
Female,53,2021,208866,28058,12614,45724,37654,54790,28829,30520,35157,37222,62588,35688,47585,33545,54344,16807,26724,22767,6695,7640,38096
Female,53,2022,203131,24965,12411,39502,34585,49198,26102,25592,31349,35229,51816,32644,41164,30809,48940,15899,22683,20046,6672,7597,37413
Female,54,2000,54951,14921,6085,21099,17914,23430,15069,16418,19491,16777,34414,17062,19640,19728,29981,7100,18066,22610,3642,3745,15494
Female,54,2001,59633,15619,7002,21312,18992,24697,14055,16896,19895,17392,36074,17217,21845,20757,32030,7764,19580,23518,3904,3776,16601
Female,54,2002,58023,15920,7183,20447,17936,24558,14505,17854,19460,16899,38269,16665,20630,20989,33006,6302,19334,23883,3318,3619,16072
Female,54,2003,75280,18197,8382,25761,25161,33073,18729,22179,22653,20900,43955,21656,26750,27127,38299,7639,22358,29057,3867,3839,17922
Female,54,2004,73821,19283,6855,24609,22720,28171,14073,20163,22292,18891,35845,19795,25817,22313,34008,7156,19025,29342,3374,3789,15873
Female,54,2005,78034,19674,6074,26291,26818,29865,15388,20856,23138,18239,39068,18460,26179,23139,33862,7585,18871,30616,3191,3679,14984
Female,54,2006,98196,23734,7276,34011,35898,40663,20470,25804,28103,26102,53497,25598,33587,28393,44210,10602,27005,37163,3784,4165,18491
Female,54,2007,98725,24033,6791,35021,33397,38656,20468,25489,27586,26056,51840,25437,34756,26762,40900,10622,22828,35599,4234,4303,18926
Female,54,2008,100748,24299,6945,34374,30486,37734,19236,24520,27319,26180,49952,25182,35657,25750,40197,10574,23972,33586,3869,4468,19984
Female,54,2009,94103,23574,6167,32868,32280,35936,21372,22061,25748,25773,51822,24558,34471,26215,37229,10602,22301,30668,4093,4495,18738
Female,54,2010,89792,21719,5542,29110,25788,31619,17121,19196,23250,23251,43214,20765,30126,20095,31326,9235,19013,26605,3886,4050,17738
Female,54,2011,91019,19968,5757,29434,25024,30754,17243,18479,21460,23073,41924,18795,30343,20027,31979,8864,18791,22384,3870,4566,19052
Female,54,2012,86121,16426,5128,23494,23047,30165,16633,18839,18087,19724,37581,16050,23587,18238,26734,7276,17575,20129,3790,4195,16835
Female,54,2013,53452,10134,3789,16281,14302,16732,10479,10681,11253,11456,19171,8324,15036,12462,15632,4434,10166,11717,3050,3498,12828
Female,54,2014,51903,10240,4063,15565,11960,16344,8071,9985,11949,9978,16272,8411,14326,11210,15828,3454,9560,12039,2623,3741,12584
Female,54,2015,47520,6522,3354,9867,11242,15412,7442,8968,9390,7252,14625,7548,11480,8895,15321,3109,6949,9318,2095,2862,9290
Female,54,2016,95164,12247,6029,21136,27027,34203,16559,19625,16901,17143,28888,15959,24454,14969,28199,6763,15434,14499,3393,4315,19388
Female,54,2017,191722,26701,10027,44349,43763,52788,26088,30302,35751,36880,55677,32979,46094,33216,53990,15070,22808,25667,5191,5735,29635
Female,54,2018,172301,27132,9843,38425,35957,47115,22349,28134,33315,31987,51587,28437,41150,30682,48776,14476,22817,24403,4753,6053,29830
Female,54,2019,173073,25393,9960,39382,36882,47054,24260,27718,31891,33314,54120,29458,41936,30936,46918,13695,22261,22792,5218,6645,31760
Female,54,2020,183686,26222,10446,42290,36346,48738,23618,27751,33531,34827,50119,31981,44790,30938,51115,15935,24510,22359,5759,6279,32612
Female,54,2021,164261,22212,9311,37849,30000,42300,19979,24294,28215,30151,46074,28399,38025,26476,44707,13139,21039,19789,5124,6440,30471
Female,54,2022,213939,28030,12554,46037,37581,55148,28882,30094,34681,37192,62091,35787,47825,33864,54470,16715,26290,21494,6570,7522,37871
Female,55,2000,54389,14414,5561,19869,17879,23714,16211,16218,18912,16313,34311,16196,18485,18985,28133,6599,18559,21669,3215,3716,15615
Female,55,2001,55097,14828,6036,20968,17785,23272,14885,16278,19327,16666,34211,16982,19494,19435,29795,7044,18018,22349,3592,3696,15294
Female,55,2002,59729,15496,6971,21177,18854,24439,13882,16724,19687,17305,35860,17129,21591,20444,31882,7684,19437,23168,3850,3761,16458
Female,55,2003,58462,15716,7152,20315,17805,24379,14325,17715,19141,16807,38041,16594,20410,20668,32841,6299,19353,23520,3271,3587,15943
Female,55,2004,75150,17982,8266,25338,24975,32430,18492,21832,22277,20676,43692,21439,26195,26705,37838,7540,22204,28388,3812,3780,17655
Female,55,2005,74495,19166,6796,24441,22551,28094,13894,20177,22090,18849,35629,19760,25546,21961,33784,7122,19113,29031,3324,3778,15698
Female,55,2006,78305,19457,6025,26039,26715,29633,15203,20711,22825,18150,38821,18361,25863,22745,33418,7530,18654,30101,3144,3621,14709
Female,55,2007,98982,23420,7179,33788,35759,40417,20221,25715,27621,25908,53156,25511,33277,27902,44099,10555,26881,36591,3727,4144,18322
Female,55,2008,99262,23848,6731,34756,33267,38451,20216,25407,27284,25891,51509,25374,34460,26291,40519,10505,22688,35213,4169,4283,18701
Female,55,2009,102150,24154,6855,34280,30367,37739,18997,24494,27096,26247,49631,25213,35600,25289,39844,10605,23808,33294,3809,4420,19821
Female,55,2010,94451,23198,6084,32464,32153,35400,21102,21772,25226,25568,51486,24271,34016,25736,36454,10454,21862,29999,4028,4453,18509
Female,55,2011,92386,21532,5512,28978,25665,31552,16960,18958,22956,23086,42674,20594,29943,20012,31060,9158,18718,25631,3810,3975,17579
Female,55,2012,93661,19815,5721,29333,24891,30717,17079,18231,21178,22915,41393,18698,30168,19943,31776,8785,18536,21573,3792,4471,18890
Female,55,2013,88652,16302,5088,23428,22916,30109,16474,18552,17834,19574,37099,15914,23452,18161,26555,7209,17286,19338,3713,4106,16662
Female,55,2014,55118,10070,3765,16240,14071,16738,10377,10539,11097,11365,18922,8293,14975,12410,15568,4395,9983,11253,2987,3439,12741
Female,55,2015,53532,10164,4028,15492,11916,16308,7992,9786,11743,9881,16058,8346,14245,11163,15750,3401,9309,11561,2567,3644,12416
Female,55,2016,49008,6480,3337,9870,11268,15431,7419,8849,9252,7200,14531,7517,11449,8963,15353,3072,6824,9030,2047,2797,9186
Female,55,2017,97952,12212,5988,21186,26873,34294,16506,19394,16669,17061,28702,15916,24436,15082,28198,6713,15255,13990,3314,4216,19220
Female,55,2018,197098,26668,9937,44597,43457,53007,26004,30010,35342,36771,55316,32965,46119,33465,54077,14992,22574,24462,5067,5625,29437
Female,55,2019,177333,27110,9781,38652,36034,47355,22276,27840,32944,31914,51251,28445,41244,30910,48932,14390,22594,23250,4637,5954,29630
Female,55,2020,177877,25402,9888,39627,36546,47326,24181,27361,31534,33246,53765,29468,42065,31165,47083,13612,21976,21674,5088,6531,31529
Female,55,2021,188913,26286,10383,42648,36307,49159,23661,27470,33205,34851,49724,32080,44989,31236,51436,15877,24327,21261,5654,6194,32470
Female,55,2022,168729,22263,9254,38163,29984,42657,20015,24021,27907,30166,45708,28498,38234,26728,44903,13080,20826,18778,5028,6326,30338
Female,56,2000,51480,13471,5351,19354,16802,22676,14624,16348,19078,16551,34963,15646,18579,20365,27893,6433,18196,20963,3313,3575,15547
Female,56,2001,54171,14219,5491,19519,17699,23360,15933,15969,18582,16157,33912,16020,18209,18656,27616,6505,18294,21228,3168,3672,15396
Female,56,2002,55243,14735,5986,20837,17656,23114,14702,16139,19162,16555,34009,16901,19347,19142,29609,6988,17971,22088,3542,3646,15094
Female,56,2003,59825,15374,6940,21042,18716,24180,13709,16552,19479,17218,35647,17042,21336,20132,31734,7605,19293,22818,3795,3746,16314
Female,56,2004,58902,15511,7121,20183,17674,24200,14144,17576,18823,16716,37813,16523,20189,20347,32675,6295,19373,23158,3224,3556,15814
Female,56,2005,75020,17767,8150,24914,24790,31787,18256,21485,21901,20452,43428,21221,25641,26284,37377,7442,22051,27718,3756,3720,17387
Female,56,2006,75169,19050,6737,24273,22382,28017,13714,20191,21887,18806,35413,19724,25275,21609,33559,7087,19200,28719,3275,3766,15524
Female,56,2007,78576,19241,5976,25788,26611,29401,15018,20566,22512,18062,38575,18262,25547,22351,32975,7474,18437,29587,3096,3563,14433
Female,56,2008,99767,23106,7083,33565,35620,40171,19972,25626,27140,25715,52816,25424,32967,27410,43989,10509,26758,36018,3670,4124,18154
Female,56,2009,99798,23664,6672,34491,33137,38247,19964,25326,26983,25727,51177,25311,34163,25819,40138,10388,22547,34828,4104,4263,18475
Female,56,2010,103553,24010,6765,34186,30248,37744,18757,24468,26874,26314,49309,25243,35543,24827,39491,10635,23645,33003,3749,4371,19659
Female,56,2011,97056,22988,6055,32296,31761,35313,20889,21499,24918,25375,50877,24072,33806,25576,36178,10367,21542,28855,3956,4372,18355
Female,56,2012,94981,21346,5482,28847,25542,31484,16799,18719,22663,22922,42134,20422,29760,19928,30795,9081,18422,24657,3734,3899,17420
Female,56,2013,96304,19661,5686,29232,24757,30680,16916,17982,20895,22756,40862,18602,29994,19860,31572,8707,18281,20763,3715,4376,18727
Female,56,2014,91182,16178,5049,23362,22784,30053,16314,18265,17581,19424,36618,15778,23318,18085,26376,7141,16998,18547,3636,4017,16489
Female,56,2015,56785,10006,3742,16198,13840,16744,10276,10396,10941,11274,18674,8262,14914,12358,15504,4356,9800,10789,2924,3380,12654
Female,56,2016,55161,10088,3993,15420,11872,16272,7914,9588,11537,9784,15844,8280,14164,11116,15671,3348,9058,11083,2511,3548,12248
Female,56,2017,50496,6439,3320,9873,11294,15450,7395,8730,9114,7149,14438,7486,11418,9031,15384,3035,6699,8742,2000,2732,9081
Female,56,2018,100739,12176,5946,21236,26718,34385,16453,19163,16437,16978,28516,15872,24418,15195,28197,6663,15076,13482,3235,4116,19053
Female,56,2019,202474,26636,9847,44845,43150,53227,25919,29719,34934,36661,54955,32952,46144,33715,54164,14914,22340,23257,4944,5514,29238
Female,56,2020,182365,27088,9718,38880,36110,47595,22204,27546,32574,31841,50914,28452,41337,31139,49088,14304,22370,22097,4521,5856,29430
Female,56,2021,182681,25411,9816,39872,36210,47598,24102,27004,31177,33178,53410,29478,42194,31394,47248,13529,21691,20556,4958,6417,31298
Female,56,2022,194139,26350,10320,43005,36267,49580,23705,27189,32878,34875,49329,32179,45189,31533,51756,15820,24144,20164,5548,6110,32328
Female,57,2000,50970,12932,4785,18929,15664,21549,13793,15016,18452,16200,32825,15134,18581,19236,26348,7021,16799,19783,3295,3429,15777
Female,57,2001,51716,13350,5301,19160,16633,22526,14373,16211,18868,16535,34557,15600,18463,20012,27522,6415,17991,20720,3265,3504,15290
Female,57,2002,53953,14025,5421,19169,17520,23007,15655,15720,18251,16000,33513,15844,17933,18327,27099,6411,18030,20788,3122,3629,15176
Female,57,2003,55390,14641,5937,20706,17526,22955,14519,15999,18998,16445,33806,16820,19200,18849,29422,6931,17923,21828,3491,3597,14894
Female,57,2004,59921,15251,6909,20907,18578,23922,13536,16380,19272,17130,35433,16954,21081,19819,31586,7526,19150,22468,3740,3731,16171
Female,57,2005,59341,15307,7090,20051,17543,24021,13963,17437,18505,16625,37585,16451,19969,20026,32509,6291,19392,22795,3176,3524,15685
Female,57,2006,74889,17552,8034,24491,24604,31144,18020,21138,21525,20228,43164,21003,25086,25862,36915,7344,21898,27049,3701,3661,17120
Female,57,2007,75843,18933,6678,24105,22214,27940,13534,20205,21685,18764,35197,19689,25004,21257,33334,7053,19288,28408,3226,3754,15350
Female,57,2008,78847,19024,5928,25536,26508,29169,14834,20421,22198,17973,38328,18163,25231,21957,32531,7418,18221,29073,3049,3505,14157
Female,57,2009,100553,22792,6986,33343,35481,39926,19723,25537,26658,25522,52476,25337,32658,26919,43878,10462,26634,35446,3613,4103,17985
Female,57,2010,100334,23479,6613,34226,33007,38043,19712,25244,26681,25562,50845,25248,33867,25348,39757,10271,22407,34442,4039,4243,18250
Female,57,2011,105965,23785,6742,33985,30262,37632,18568,24140,26543,26111,48726,25034,35289,24673,39114,10544,23299,31724,3682,4292,19488
Female,57,2012,99661,22778,6026,32128,31369,35225,20676,21225,24610,25181,50268,23873,33597,25417,35901,10281,21222,27711,3885,4291,18200
Female,57,2013,97576,21159,5452,28716,25419,31417,16638,18480,22369,22757,41594,20251,29578,19845,30530,9005,18126,23683,3657,3824,17261
Female,57,2014,98946,19508,5651,29131,24624,30642,16752,17733,20612,22597,40332,18505,29819,19776,31369,8628,18026,19953,3637,4282,18565
Female,57,2015,93713,16054,5010,23296,22652,29996,16154,17978,17328,19274,36136,15642,23183,18009,26198,7073,16710,17756,3558,3928,16316
